Date,close,Close,high,low,open,volume
2015-02-02,0.4707741141319275,0.49050000309944153,0.4925000071525574,0.47350001335144043,0.4830000102519989,259604000
2015-02-03,0.48253142833709717,0.5027499794960022,0.503250002861023,0.49149999022483826,0.49399998784065247,183468000
2015-02-04,0.483731210231781,0.5040000081062317,0.5097500085830688,0.4997499883174896,0.5012500286102295,181516000
2015-02-05,0.4916495978832245,0.5122500061988831,0.512499988079071,0.5040000081062317,0.5044999718666077,140448000
2015-02-06,0.48948994278907776,0.5099999904632568,0.5177500247955322,0.5077499747276306,0.5117499828338623,210524000
2015-02-09,0.4890100061893463,0.5095000267028809,0.5109999775886536,0.5037500262260437,0.5070000290870667,273944000
2015-02-10,0.5026868581771851,0.5237500071525574,0.5239999890327454,0.5077499747276306,0.5099999904632568,226204000
2015-02-11,0.4993276298046112,0.5202500224113464,0.5249999761581421,0.5167499780654907,0.5249999761581421,320832000
2015-02-12,0.5350798964500427,0.5575000047683716,0.5625,0.546750009059906,0.550000011920929,676904000
2015-02-13,0.5353197455406189,0.5577499866485596,0.5584999918937683,0.5477499961853027,0.5562499761581421,310084000
2015-02-17,0.5369992256164551,0.559499979019165,0.562250018119812,0.5532500147819519,0.5567499995231628,203340000
2015-02-18,0.5307607054710388,0.5529999732971191,0.5597500205039978,0.5519999861717224,0.5587499737739563,170948000
2015-02-19,0.532200276851654,0.5544999837875366,0.5609999895095825,0.5519999861717224,0.5600000023841858,169432000
2015-02-20,0.5360395908355713,0.5584999918937683,0.5587499737739563,0.550000011920929,0.5540000200271606,157752000
2015-02-23,0.5317205190658569,0.5540000200271606,0.5582500100135803,0.5512499809265137,0.5582500100135803,125008000
2015-02-24,0.5373809933662415,0.5577499866485596,0.5577499866485596,0.5490000247955322,0.5540000200271606,149356000
2015-02-25,0.5332860350608826,0.5534999966621399,0.5580000281333923,0.5509999990463257,0.5554999709129333,123820000
2015-02-26,0.5347315073013306,0.5550000071525574,0.5582500100135803,0.5504999756813049,0.5540000200271606,152864000
2015-02-27,0.5313591957092285,0.5515000224113464,0.5547500252723694,0.5494999885559082,0.5534999966621399,157492000
2015-03-02,0.5443660616874695,0.5649999976158142,0.5680000185966492,0.5492500066757202,0.550000011920929,301512000
2015-03-03,0.5342494249343872,0.5544999837875366,0.5634999871253967,0.5527499914169312,0.5607500076293945,160344000
2015-03-04,0.5402712821960449,0.5607500076293945,0.5619999766349792,0.5502499938011169,0.5525000095367432,226840000
2015-03-05,0.5506288409233093,0.5715000033378601,0.5724999904632568,0.559249997138977,0.5607500076293945,323056000
2015-03-06,0.5431618690490723,0.5637500286102295,0.5709999799728394,0.5632500052452087,0.5682500004768372,257392000
2015-03-09,0.5446068644523621,0.5652499794960022,0.5695000290870667,0.562749981880188,0.5640000104904175,222388000
2015-03-10,0.5540009140968323,0.574999988079071,0.5787500143051147,0.5667499899864197,0.5677499771118164,527212000
2015-03-11,0.5511106252670288,0.5720000267028809,0.5824999809265137,0.5705000162124634,0.574999988079071,262120000
2015-03-12,0.5460521578788757,0.5667499899864197,0.5707499980926514,0.5559999942779541,0.5665000081062317,406972000
2015-03-13,0.5467750430107117,0.5674999952316284,0.5690000057220459,0.5562499761581421,0.5640000104904175,359288000
2015-03-16,0.5532781481742859,0.5742499828338623,0.577750027179718,0.5682500004768372,0.5720000267028809,236956000
2015-03-17,0.5600225925445557,0.581250011920929,0.5814999938011169,0.5690000057220459,0.5730000138282776,299900000
2015-03-18,0.5508697628974915,0.5717499852180481,0.5842499732971191,0.5665000081062317,0.581250011920929,413844000
2015-03-19,0.5593000650405884,0.5805000066757202,0.5824999809265137,0.5695000290870667,0.5737500190734863,310756000
2015-03-20,0.5653219223022461,0.5867499709129333,0.5902500152587891,0.5797500014305115,0.5852500200271606,462084000
2015-03-23,0.5470156669616699,0.5677499771118164,0.5767499804496765,0.5674999952316284,0.5692499876022339,426012000
2015-03-24,0.5395485758781433,0.5600000023841858,0.5699999928474426,0.5575000047683716,0.5659999847412109,330480000
2015-03-25,0.5067904591560364,0.5260000228881836,0.5597500205039978,0.5242499709129333,0.5597500205039978,542552000
2015-03-26,0.5051042437553406,0.5242499709129333,0.5264999866485596,0.5115000009536743,0.515250027179718,311920000
2015-03-27,0.514980137348175,0.534500002861023,0.5364999771118164,0.518750011920929,0.5272499918937683,318288000
2015-03-30,0.5171481370925903,0.5367500185966492,0.5394999980926514,0.5299999713897705,0.5370000004768372,253252000
2015-03-31,0.5041406750679016,0.5232499837875366,0.5357499718666077,0.5227500200271606,0.5352500081062317,357276000
2015-04-01,0.5060678720474243,0.5252500176429749,0.5270000100135803,0.5162500143051147,0.5252500176429749,330768000
2015-04-02,0.5072722434997559,0.5264999866485596,0.5297499895095825,0.5220000147819519,0.528249979019165,192204000
2015-04-06,0.5219653248786926,0.5417500138282776,0.5435000061988831,0.518750011920929,0.5242499709129333,515864000
2015-04-07,0.5265419483184814,0.546500027179718,0.5525000095367432,0.5387499928474426,0.5417500138282776,413964000
2015-04-08,0.5303956270217896,0.5504999756813049,0.5525000095367432,0.5417500138282776,0.546999990940094,366432000
2015-04-09,0.5426800847053528,0.5632500052452087,0.5649999976158142,0.5460000038146973,0.5462499856948853,379432000
2015-04-10,0.5482200384140015,0.5690000057220459,0.5692499876022339,0.5617499947547913,0.5637500286102295,258728000
2015-04-13,0.5431618690490723,0.5637500286102295,0.5709999799728394,0.5612499713897705,0.5677499771118164,236724000
2015-04-14,0.5385852456092834,0.5590000152587891,0.5637500286102295,0.5534999966621399,0.5615000128746033,220276000
2015-04-15,0.5450885891914368,0.565750002861023,0.5699999928474426,0.5577499866485596,0.5605000257492065,243560000
2015-04-16,0.5417165756225586,0.562250018119812,0.5672500133514404,0.5582500100135803,0.5625,155284000
2015-04-17,0.5347315073013306,0.5550000071525574,0.5605000257492065,0.5502499938011169,0.5504999756813049,293636000
2015-04-20,0.532081663608551,0.5522500276565552,0.5609999895095825,0.5512499809265137,0.5575000047683716,231624000
2015-04-21,0.5313591957092285,0.5515000224113464,0.5590000152587891,0.5487499833106995,0.5590000152587891,230456000
2015-04-22,0.5373809933662415,0.5577499866485596,0.5584999918937683,0.5462499856948853,0.5547500252723694,207420000
2015-04-23,0.5352129936218262,0.5554999709129333,0.5607500076293945,0.5412499904632568,0.5475000143051147,259380000
2015-04-24,0.5306366682052612,0.5507500171661377,0.5554999709129333,0.5444999933242798,0.5552499890327454,240960000
2015-04-27,0.5347315073013306,0.5550000071525574,0.5647500157356262,0.5477499961853027,0.5525000095367432,248456000
2015-04-28,0.5373809933662415,0.5577499866485596,0.5597500205039978,0.5487499833106995,0.5540000200271606,234484000
2015-04-29,0.5332860350608826,0.5534999966621399,0.559249997138977,0.5512499809265137,0.5537499785423279,195156000
2015-04-30,0.5347315073013306,0.5550000071525574,0.5577499866485596,0.5494999885559082,0.5507500171661377,218844000
2015-05-01,0.5479792356491089,0.5687500238418579,0.5705000162124634,0.5569999814033508,0.559499979019165,256968000
2015-05-04,0.5446068644523621,0.5652499794960022,0.5720000267028809,0.5634999871253967,0.5682500004768372,200720000
2015-05-05,0.5306366682052612,0.5507500171661377,0.5640000104904175,0.5482500195503235,0.5632500052452087,292928000
2015-05-06,0.5323225855827332,0.5525000095367432,0.5590000152587891,0.5452499985694885,0.5537499785423279,316484000
2015-05-07,0.5417165756225586,0.562250018119812,0.5640000104904175,0.5485000014305115,0.5502499938011169,534564000
2015-05-08,0.5017321705818176,0.5207499861717224,0.5460000038146973,0.5122500061988831,0.5252500176429749,1146552000
2015-05-11,0.49691468477249146,0.515749990940094,0.5210000276565552,0.5095000267028809,0.5134999752044678,544144000
2015-05-12,0.5017321705818176,0.5207499861717224,0.5249999761581421,0.5117499828338623,0.5120000243186951,388800000
2015-05-13,0.5046225190162659,0.5237500071525574,0.5285000205039978,0.518750011920929,0.5245000123977661,308524000
2015-05-14,0.5128123164176941,0.5322499871253967,0.5350000262260437,0.5239999890327454,0.5252500176429749,293052000
2015-05-15,0.5130528807640076,0.5325000286102295,0.5370000004768372,0.5292500257492065,0.534500002861023,215824000
2015-05-18,0.5123303532600403,0.5317500233650208,0.5350000262260437,0.5287500023841858,0.53125,324972000
2015-05-19,0.5091362595558167,0.5260000228881836,0.5317500233650208,0.5249999761581421,0.5299999713897705,253808000
2015-05-20,0.5091362595558167,0.5260000228881836,0.5325000286102295,0.5254999995231628,0.5262500047683716,196824000
2015-05-21,0.5055063962936401,0.5222499966621399,0.5285000205039978,0.5217499732971191,0.5262500047683716,239692000
2015-05-22,0.5047805309295654,0.5214999914169312,0.5254999995231628,0.5202500224113464,0.5235000252723694,212592000
2015-05-26,0.5016345977783203,0.5182499885559082,0.5224999785423279,0.5142499804496765,0.5189999938011169,259732000
2015-05-27,0.528495192527771,0.5460000038146973,0.5485000014305115,0.5199999809265137,0.5217499732971191,432332000
2015-05-28,0.5357547402381897,0.5534999966621399,0.5552499890327454,0.5450000166893005,0.5460000038146973,327656000
2015-05-29,0.5355123281478882,0.5532500147819519,0.5569999814033508,0.5525000095367432,0.5534999966621399,335168000
2015-06-01,0.5415621399879456,0.559499979019165,0.5649999976158142,0.5532500147819519,0.5567499995231628,372660000
2015-06-02,0.5309149026870728,0.5485000014305115,0.5590000152587891,0.5479999780654907,0.5559999942779541,224304000
2015-06-03,0.5251072645187378,0.5425000190734863,0.5542500019073486,0.5414999723434448,0.550000011920929,250788000
2015-06-04,0.5345446467399597,0.5522500276565552,0.5540000200271606,0.5392500162124634,0.5392500162124634,323712000
2015-06-05,0.5386584401130676,0.5565000176429749,0.5590000152587891,0.5447499752044678,0.5504999756813049,313320000
2015-06-08,0.5263171792030334,0.543749988079071,0.5584999918937683,0.5375000238418579,0.5547500252723694,342812000
2015-06-09,0.5289790630340576,0.546500027179718,0.5504999756813049,0.5432500243186951,0.5442500114440918,256888000
2015-06-10,0.5195416808128357,0.5367500185966492,0.5435000061988831,0.5337499976158142,0.5400000214576721,529460000
2015-06-11,0.5251072645187378,0.5425000190734863,0.5462499856948853,0.5367500185966492,0.5367500185966492,283052000
2015-06-12,0.5108302235603333,0.5277500152587891,0.5422499775886536,0.5264999866485596,0.5389999747276306,323728000
2015-06-15,0.5098623037338257,0.5267500281333923,0.5292500257492065,0.5210000276565552,0.5249999761581421,306548000
2015-06-16,0.5161537528038025,0.5332499742507935,0.5339999794960022,0.5205000042915344,0.5257499814033508,256892000
2015-06-17,0.5222036838531494,0.5394999980926514,0.5425000190734863,0.5317500233650208,0.5329999923706055,233544000
2015-06-18,0.5309149026870728,0.5485000014305115,0.5519999861717224,0.5425000190734863,0.5440000295639038,299404000
2015-06-19,0.5292208194732666,0.546750009059906,0.5529999732971191,0.5417500138282776,0.5485000014305115,355656000
2015-06-22,0.5270429849624634,0.5444999933242798,0.5507500171661377,0.5362499952316284,0.5477499961853027,514236000
2015-06-23,0.5134918689727783,0.5304999947547913,0.5497499704360962,0.5262500047683716,0.5454999804496765,414064000
2015-06-24,0.5084102153778076,0.5252500176429749,0.5325000286102295,0.5227500200271606,0.5297499895095825,253368000
2015-06-25,0.5122821927070618,0.5292500257492065,0.5325000286102295,0.5252500176429749,0.5252500176429749,350460000
2015-06-26,0.5018767714500427,0.5184999704360962,0.5254999995231628,0.5162500143051147,0.5249999761581421,421296000
2015-06-29,0.48687365651130676,0.503000020980835,0.5177500247955322,0.5022500157356262,0.512499988079071,391724000
2015-06-30,0.48663151264190674,0.5027499794960022,0.5082499980926514,0.49924999475479126,0.5059999823570251,315916000
2015-07-01,0.4936491847038269,0.5099999904632568,0.5224999785423279,0.5055000185966492,0.515250027179718,302892000
2015-07-02,0.4941331148147583,0.5105000138282776,0.5137500166893005,0.5072500109672546,0.5097500085830688,145764000
2015-07-06,0.4880835711956024,0.5042499899864197,0.5132499933242798,0.5005000233650208,0.5062500238418579,214776000
2015-07-07,0.4788881242275238,0.4947499930858612,0.503250002861023,0.4790000021457672,0.5012500286102295,594252000
2015-07-08,0.4755003750324249,0.49125000834465027,0.4950000047683716,0.4872500002384186,0.492000013589859,332492000
2015-07-09,0.4696926772594452,0.48524999618530273,0.5012500286102295,0.48225000500679016,0.49900001287460327,357588000
2015-07-10,0.4779202342033386,0.4937500059604645,0.49825000762939453,0.49024999141693115,0.49149999022483826,216708000
2015-07-13,0.4810660481452942,0.4970000088214874,0.4997499883174896,0.4937500059604645,0.4987500011920929,212472000
2015-07-14,0.4813080132007599,0.4972499907016754,0.49825000762939453,0.4907500147819519,0.49775001406669617,249216000
2015-07-15,0.4779202342033386,0.4937500059604645,0.49924999475479126,0.4892500042915344,0.4959999918937683,265732000
2015-07-16,0.4885675311088562,0.5047500133514404,0.5047500133514404,0.4950000047683716,0.49674999713897705,282848000
2015-07-17,0.48566362261772156,0.5017499923706055,0.5034999847412109,0.49524998664855957,0.503000020980835,220372000
2015-07-20,0.4767102897167206,0.4925000071525574,0.5037500262260437,0.49125000834465027,0.5017499923706055,188412000
2015-07-21,0.4788881242275238,0.4947499930858612,0.5017499923706055,0.49149999022483826,0.49149999022483826,149720000
2015-07-22,0.4696926772594452,0.48524999618530273,0.49125000834465027,0.4792500138282776,0.49125000834465027,356472000
2015-07-23,0.4755003750324249,0.49125000834465027,0.4984999895095825,0.48524999618530273,0.48625001311302185,169916000
2015-07-24,0.46993470191955566,0.4855000078678131,0.49524998664855957,0.48350000381469727,0.4947499930858612,188844000
2015-07-27,0.4672728180885315,0.4827499985694885,0.4882499873638153,0.47725000977516174,0.48124998807907104,192420000
2015-07-28,0.47743621468544006,0.4932500123977661,0.4964999854564667,0.4790000021457672,0.48399999737739563,198308000
2015-07-29,0.48324382305145264,0.49924999475479126,0.503250002861023,0.49024999141693115,0.492249995470047,232680000
2015-07-30,0.4844537377357483,0.5005000233650208,0.5055000185966492,0.49799999594688416,0.49799999594688416,190180000
2015-07-31,0.48275992274284363,0.4987500011920929,0.5027499794960022,0.4957500100135803,0.5024999976158142,218340000
2015-08-03,0.4909873902797699,0.5072500109672546,0.5077499747276306,0.4962500035762787,0.5027499794960022,397132000
2015-08-04,0.49292320013046265,0.5092499852180481,0.5107499957084656,0.5034999847412109,0.5055000185966492,260100000
2015-08-05,0.4980050325393677,0.5145000219345093,0.5222499966621399,0.5134999752044678,0.5217499732971191,234628000
2015-08-06,0.49485909938812256,0.5112500190734863,0.5170000195503235,0.5027499794960022,0.5132499933242798,655676000
2015-08-07,0.5560813546180725,0.5745000243186951,0.5842499732971191,0.546999990940094,0.5615000128746033,1405248000
2015-08-10,0.5754402279853821,0.5945000052452087,0.5987499952316284,0.5669999718666077,0.5705000162124634,662304000
2015-08-11,0.5725363492965698,0.5914999842643738,0.5972499847412109,0.5857499837875366,0.5857499837875366,435008000
2015-08-12,0.5739880800247192,0.5929999947547913,0.5972499847412109,0.5820000171661377,0.5820000171661377,384048000
2015-08-13,0.5691487193107605,0.5879999995231628,0.5950000286102295,0.5864999890327454,0.59375,276884000
2015-08-14,0.5696325302124023,0.5885000228881836,0.5920000076293945,0.5839999914169312,0.5874999761581421,214652000
2015-08-17,0.5660026669502258,0.5847499966621399,0.5874999761581421,0.5774999856948853,0.5874999761581421,273880000
2015-08-18,0.5608510375022888,0.5770000219345093,0.5845000147819519,0.5724999904632568,0.5805000066757202,287084000
2015-08-19,0.5586640238761902,0.5747500061988831,0.5827500224113464,0.5684999823570251,0.5762500166893005,249248000
2015-08-20,0.5384947061538696,0.5540000200271606,0.5709999799728394,0.5512499809265137,0.5682500004768372,426932000
2015-08-21,0.5217276215553284,0.5367500185966492,0.559249997138977,0.5362499952316284,0.550000011920929,382664000
2015-08-24,0.5032593607902527,0.5177500247955322,0.5457500219345093,0.5,0.5067499876022339,682284000
2015-08-25,0.49281007051467896,0.5070000290870667,0.5425000190734863,0.5070000290870667,0.5404999852180481,622684000
2015-08-26,0.5299896597862244,0.5452499985694885,0.5457500219345093,0.5195000171661377,0.5235000252723694,614976000
2015-08-27,0.5499157905578613,0.565750002861023,0.5659999847412109,0.5477499961853027,0.5509999990463257,463764000
2015-08-28,0.5523456931114197,0.5682500004768372,0.5717499852180481,0.5617499947547913,0.565750002861023,320944000
2015-08-31,0.5462708473205566,0.5619999766349792,0.5695000290870667,0.5597500205039978,0.565500020980835,219352000
2015-09-01,0.5239146947860718,0.5389999747276306,0.5550000071525574,0.5350000262260437,0.5457500219345093,353408000
2015-09-02,0.5397098660469055,0.5552499890327454,0.5554999709129333,0.5444999933242798,0.5537499785423279,344044000
2015-09-03,0.5411677360534668,0.5567499995231628,0.5662500262260437,0.5557500123977661,0.5634999871253967,262556000
2015-09-04,0.5285316705703735,0.543749988079071,0.5559999942779541,0.5435000061988831,0.547249972820282,287972000
2015-09-08,0.5511308908462524,0.5669999718666077,0.5692499876022339,0.5547500252723694,0.5569999814033508,238448000
2015-09-09,0.5401957631111145,0.5557500123977661,0.5734999775886536,0.5544999837875366,0.5687500238418579,289392000
2015-09-10,0.5487006902694702,0.5644999742507935,0.5715000033378601,0.550000011920929,0.5525000095367432,357076000
2015-09-11,0.5504018068313599,0.5662500262260437,0.5699999928474426,0.5559999942779541,0.5582500100135803,301584000
2015-09-14,0.5513737201690674,0.5672500133514404,0.5707499980926514,0.5642499923706055,0.5690000057220459,192460000
2015-09-15,0.5574489831924438,0.5734999775886536,0.5764999985694885,0.565750002861023,0.5674999952316284,327976000
2015-09-16,0.5613369345664978,0.5774999856948853,0.5807499885559082,0.5682500004768372,0.5724999904632568,173508000
2015-09-17,0.5664400458335876,0.5827500224113464,0.5927500128746033,0.5814999938011169,0.5874999761581421,268712000
2015-09-18,0.5659542083740234,0.5822499990463257,0.5872499942779541,0.5712500214576721,0.5747500061988831,326412000
2015-09-21,0.571786105632782,0.5882499814033508,0.5895000100135803,0.5799999833106995,0.5830000042915344,281840000
2015-09-22,0.5562341809272766,0.5722500085830688,0.5795000195503235,0.5692499876022339,0.5755000114440918,228356000
2015-09-23,0.5589070320129395,0.574999988079071,0.578499972820282,0.5705000162124634,0.5727499723434448,161632000
2015-09-24,0.5695989727973938,0.5860000252723694,0.5920000076293945,0.5625,0.5715000033378601,382440000
2015-09-25,0.5737302303314209,0.5902500152587891,0.6017500162124634,0.5845000147819519,0.5932499766349792,369692000
2015-09-28,0.5661969184875488,0.5824999809265137,0.593999981880188,0.5787500143051147,0.5902500152587891,395584000
2015-09-29,0.576160192489624,0.5927500128746033,0.59375,0.5805000066757202,0.5887500047683716,380736000
2015-09-30,0.5990025401115417,0.6162499785423279,0.6169999837875366,0.5947499871253967,0.5982499718666077,556380000
2015-10-01,0.5873382091522217,0.6042500138282776,0.6179999709129333,0.5867499709129333,0.6162499785423279,489296000
2015-10-02,0.6026477813720703,0.6200000047683716,0.6200000047683716,0.5947499871253967,0.6010000109672546,386144000
2015-10-05,0.6177136301994324,0.6355000138282776,0.6432499885559082,0.6207500100135803,0.6240000128746033,482024000
2015-10-06,0.625732958316803,0.643750011920929,0.6464999914169312,0.6262500286102295,0.6287500262260437,453216000
2015-10-07,0.632293701171875,0.6504999995231628,0.6570000052452087,0.6347500085830688,0.6452500224113464,310152000
2015-10-08,0.6359388828277588,0.6542500257492065,0.656000018119812,0.6367499828338623,0.6477500200271606,460068000
2015-10-09,0.6335088610649109,0.6517500281333923,0.6570000052452087,0.6395000219345093,0.6507499814033508,423248000
2015-10-12,0.6403131484985352,0.6587499976158142,0.6625000238418579,0.6477500200271606,0.6524999737739563,227588000
2015-10-13,0.6415279507637024,0.6600000262260437,0.6639999747276306,0.6512500047683716,0.6535000205039978,298444000
2015-10-14,0.6648565530776978,0.6840000152587891,0.6947500109672546,0.6600000262260437,0.6607499718666077,612148000
2015-10-15,0.6665573716163635,0.6857500076293945,0.6997500061988831,0.6782500147819519,0.6852499842643738,526048000
2015-10-16,0.6770065426826477,0.6965000033378601,0.703000009059906,0.6862499713897705,0.6880000233650208,448396000
2015-10-19,0.6757916212081909,0.6952499747276306,0.7020000219345093,0.687250018119812,0.6987500190734863,294712000
2015-10-20,0.6748195290565491,0.6942499876022339,0.6974999904632568,0.6869999766349792,0.6922500133514404,264824000
2015-10-21,0.666071355342865,0.6852499842643738,0.702750027179718,0.6840000152587891,0.6984999775886536,386280000
2015-10-22,0.6901286244392395,0.7099999785423279,0.7122499942779541,0.6922500133514404,0.6932500004768372,306884000
2015-10-23,0.6947457194328308,0.7147499918937683,0.7195000052452087,0.7055000066757202,0.7162500023841858,381776000
2015-10-26,0.6915864944458008,0.7114999890327454,0.7170000076293945,0.7049999833106995,0.7152500152587891,247436000
2015-10-27,0.6911007761955261,0.7110000252723694,0.715499997138977,0.7074999809265137,0.7080000042915344,208268000
2015-10-28,0.6966897249221802,0.7167500257492065,0.7167500257492065,0.7049999833106995,0.715499997138977,217036000
2015-10-29,0.6726325154304504,0.6919999718666077,0.7124999761581421,0.690750002861023,0.7052500247955322,327168000
2015-10-30,0.6893996000289917,0.7092499732971191,0.7142500281333923,0.6942499876022339,0.6995000243186951,301160000
2015-11-02,0.6974188685417175,0.7174999713897705,0.7182499766349792,0.7072499990463257,0.7114999890327454,190088000
2015-11-03,0.6925585865974426,0.7124999761581421,0.7172499895095825,0.7045000195503235,0.7132499814033508,376768000
2015-11-04,0.6811375617980957,0.7007499933242798,0.715749979019165,0.6974999904632568,0.7105000019073486,442264000
2015-11-05,0.6733614206314087,0.6927499771118164,0.706250011920929,0.690750002861023,0.7042499780654907,478800000
2015-11-06,0.7666746377944946,0.7887499928474426,0.7985000014305115,0.7455000281333923,0.7612500190734863,1172272000
2015-11-09,0.7632727026939392,0.7852500081062317,0.7875000238418579,0.7742499709129333,0.781000018119812,492568000
2015-11-10,0.7486924529075623,0.7702500224113464,0.7792500257492065,0.7537500262260437,0.7749999761581421,552260000
2015-11-11,0.741402268409729,0.7627500295639038,0.7762500047683716,0.7599999904632568,0.7707499861717224,619896000
2015-11-12,0.7387292981147766,0.7599999904632568,0.7680000066757202,0.7567499876022339,0.7609999775886536,291080000
2015-11-13,0.7241491079330444,0.7450000047683716,0.7639999985694885,0.7412499785423279,0.7607499957084656,292940000
2015-11-16,0.7387292981147766,0.7599999904632568,0.7605000138282776,0.7487499713897705,0.7547500133514404,344280000
2015-11-17,0.7387292981147766,0.7599999904632568,0.7664999961853027,0.7567499876022339,0.7620000243186951,257048000
2015-11-18,0.7569015622138977,0.7757499814033508,0.7767500281333923,0.7519999742507935,0.7602499723434448,350216000
2015-11-19,0.7590970396995544,0.777999997138977,0.7857499718666077,0.7722499966621399,0.7785000205039978,254072000
2015-11-20,0.7656828761100769,0.7847499847412109,0.7892500162124634,0.7789999842643738,0.7837499976158142,239744000
2015-11-23,0.7542183995246887,0.7730000019073486,0.7912499904632568,0.7702500224113464,0.7912499904632568,242552000
2015-11-24,0.7603166103363037,0.7792500257492065,0.7860000133514404,0.7695000171661377,0.7730000019073486,195428000
2015-11-25,0.759340763092041,0.778249979019165,0.7870000004768372,0.7754999995231628,0.7777500152587891,138300000
2015-11-27,0.7656828761100769,0.7847499847412109,0.7872499823570251,0.7757499814033508,0.7797499895095825,86996000
2015-11-30,0.773732602596283,0.7929999828338623,0.796500027179718,0.7847499847412109,0.7854999899864197,327244000
2015-12-01,0.7988569140434265,0.8187500238418579,0.8195000290870667,0.7992500066757202,0.800000011920929,409496000
2015-12-02,0.7927587628364563,0.8125,0.828499972820282,0.8107500076293945,0.8199999928474426,294240000
2015-12-03,0.7910512685775757,0.8107500076293945,0.8274999856948853,0.8067499995231628,0.8190000057220459,246656000
2015-12-04,0.823249340057373,0.84375,0.8452500104904175,0.8107500076293945,0.8107500076293945,458756000
2015-12-07,0.80763840675354,0.827750027179718,0.843500018119812,0.8252500295639038,0.843500018119812,333588000
2015-12-08,0.8186150193214417,0.8389999866485596,0.8424999713897705,0.812250018119812,0.8174999952316284,314488000
2015-12-09,0.7978813052177429,0.8177499771118164,0.84375,0.809249997138977,0.8387500047683716,372676000
2015-12-10,0.8044673204421997,0.8245000243186951,0.8289999961853027,0.8174999952316284,0.8202499747276306,236596000
2015-12-11,0.7925150990486145,0.812250018119812,0.8220000267028809,0.8105000257492065,0.8162500262260437,227320000
2015-12-14,0.7944663166999817,0.8142499923706055,0.8187500238418579,0.8044999837875366,0.8130000233650208,275892000
2015-12-15,0.8042235374450684,0.8242499828338623,0.8299999833106995,0.8190000057220459,0.8234999775886536,307296000
2015-12-16,0.8091018199920654,0.8292499780654907,0.8320000171661377,0.8187500238418579,0.8259999752044678,236356000
2015-12-17,0.796905517578125,0.8167499899864197,0.8389999866485596,0.8162500262260437,0.8305000066757202,254160000
2015-12-18,0.7839774489402771,0.8034999966621399,0.8192499876022339,0.8025000095367432,0.8109999895095825,395896000
2015-12-21,0.8025158643722534,0.8224999904632568,0.8232499957084656,0.8050000071525574,0.812250018119812,284216000
2015-12-22,0.8032476902008057,0.8232499957084656,0.8314999938011169,0.8182500004768372,0.824999988079071,130012000
2015-12-23,0.8064185976982117,0.8264999985694885,0.8297500014305115,0.8230000138282776,0.8245000243186951,122524000
2015-12-24,0.8091018199920654,0.8292499780654907,0.831250011920929,0.8227499723434448,0.8240000009536743,52448000
2015-12-28,0.8083699941635132,0.828499972820282,0.828499972820282,0.8090000152587891,0.8205000162124634,142024000
2015-12-29,0.8215420842170715,0.8420000076293945,0.8445000052452087,0.8267499804496765,0.8289999961853027,203660000
2015-12-30,0.8144682049751282,0.8347499966621399,0.8485000133514404,0.8345000147819519,0.8412500023841858,180344000
2015-12-31,0.8039795160293579,0.8240000009536743,0.8372499942779541,0.8240000009536743,0.8335000276565552,148528000
